age,age__is_outlier,workclass,workclass__is_missing,fnlwgt,fnlwgt__is_outlier,education,education_num,education_num__is_outlier,marital_status,occupation,occupation__is_missing,relationship,race,sex,capital_gain,capital_gain__is_outlier,capital_loss,capital_loss__is_outlier,hours_per_week,hours_per_week__is_outlier,native_country,native_country__is_missing,income
26,0,Private,0,137367,0,Some-college,10,0,Never-married,Handlers-cleaners,0,Other-relative,Asian-Pac-Islander,Male,0,0,0,0,44,0,Philippines,0,<=50K
17,0,Private,0,242773,0,11th,7,0,Never-married,Other-service,0,Own-child,White,Female,0,0,0,0,20,1,United-States,0,<=50K
23,0,Private,0,201145,0,HS-grad,9,0,Never-married,Craft-repair,0,Not-in-family,White,Male,0,0,0,0,65,1,United-States,0,<=50K
65,0,missing,1,52728,0,Some-college,10,0,Married-civ-spouse,missing,1,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
23,0,Private,0,235853,0,HS-grad,9,0,Married-civ-spouse,Transport-moving,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
35,0,Private,0,158046,0,Some-college,10,0,Married-civ-spouse,Sales,0,Husband,White,Male,5013,0,0,0,70,1,United-States,0,<=50K
35,0,Local-gov,0,85548,0,Some-college,10,0,Separated,Adm-clerical,0,Unmarried,Amer-Indian-Eskimo,Female,0,0,0,0,40,0,United-States,0,<=50K
37,0,Private,0,237995,0,Assoc-voc,11,0,Divorced,Machine-op-inspct,0,Not-in-family,Black,Male,0,0,0,0,48,0,United-States,0,<=50K
33,0,Self-emp-not-inc,0,109959,0,Some-college,10,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,0,0,25,1,United-States,0,<=50K
36,0,Private,0,423711,1,HS-grad,9,0,Married-civ-spouse,Machine-op-inspct,0,Husband,White,Male,0,0,0,0,45,0,United-States,0,<=50K
70,0,Private,0,278139,0,HS-grad,9,0,Married-civ-spouse,Sales,0,Husband,White,Male,3432,0,0,0,40,0,United-States,0,<=50K
61,0,Local-gov,0,248595,0,1st-4th,2,1,Married-civ-spouse,Other-service,0,Husband,White,Male,0,0,0,0,40,0,Mexico,0,<=50K
68,0,Private,0,170376,0,Bachelors,13,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
45,0,Private,0,185385,0,HS-grad,9,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,47,0,United-States,0,>50K
31,0,Private,0,219619,0,HS-grad,9,0,Never-married,Sales,0,Other-relative,White,Male,0,0,0,0,48,0,United-States,0,<=50K
36,0,Private,0,150601,0,Prof-school,15,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,0,0,0,0,50,0,missing,1,<=50K
27,0,Federal-gov,0,128059,0,Some-college,10,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,50,0,United-States,0,<=50K
52,0,Private,0,306108,0,HS-grad,9,0,Married-civ-spouse,Machine-op-inspct,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
27,0,Private,0,159724,0,Bachelors,13,0,Never-married,Exec-managerial,0,Not-in-family,White,Female,0,0,0,0,40,0,United-States,0,<=50K
20,0,State-gov,0,125165,0,Some-college,10,0,Never-married,Adm-clerical,0,Own-child,White,Female,0,0,0,0,25,1,United-States,0,<=50K
33,0,Private,0,248584,0,Some-college,10,0,Married-civ-spouse,Other-service,0,Husband,White,Male,0,0,0,0,50,0,United-States,0,<=50K
79,1,Self-emp-not-inc,0,84979,0,Assoc-voc,11,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,0,0,20,1,United-States,0,>50K
60,0,Self-emp-not-inc,0,78913,0,Some-college,10,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,50,0,United-States,0,<=50K
45,0,Private,0,199058,0,Masters,14,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,7298,0,0,0,50,0,United-States,0,>50K
47,0,Local-gov,0,203067,0,Bachelors,13,0,Divorced,Prof-specialty,0,Not-in-family,White,Male,0,0,0,0,50,0,United-States,0,<=50K
50,0,Local-gov,0,183390,0,Bachelors,13,0,Separated,Prof-specialty,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,>50K
40,0,Federal-gov,0,75313,0,Bachelors,13,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,7688,0,0,0,66,1,United-States,0,>50K
27,0,Private,0,176972,0,Assoc-voc,11,0,Never-married,Craft-repair,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
19,0,missing,1,32477,0,Some-college,10,0,Never-married,missing,1,Own-child,White,Male,0,0,0,0,25,1,United-States,0,<=50K
33,0,Self-emp-not-inc,0,34102,0,HS-grad,9,0,Never-married,Other-service,0,Not-in-family,White,Female,0,0,0,0,35,0,United-States,0,<=50K
25,0,Private,0,110138,0,HS-grad,9,0,Never-married,Other-service,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
36,0,Local-gov,0,142573,0,HS-grad,9,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,45,0,United-States,0,>50K
40,0,Private,0,346189,0,Doctorate,16,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
39,0,Private,0,237943,0,Bachelors,13,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,99999,0,0,0,70,1,United-States,0,>50K
43,0,Private,0,58447,0,Doctorate,16,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,99999,0,0,0,55,1,United-States,0,>50K
61,0,Private,0,137733,0,Some-college,10,0,Divorced,Other-service,0,Not-in-family,White,Male,0,0,0,0,25,1,United-States,0,<=50K
36,0,Private,0,128757,0,Bachelors,13,0,Married-civ-spouse,Other-service,0,Husband,Black,Male,7298,0,0,0,36,0,United-States,0,>50K
46,0,Local-gov,0,170092,0,Masters,14,0,Never-married,Prof-specialty,0,Not-in-family,White,Female,0,0,0,0,43,0,United-States,0,<=50K
23,0,Private,0,391171,0,Some-college,10,0,Never-married,Other-service,0,Not-in-family,Black,Male,0,0,0,0,25,1,United-States,0,<=50K
35,0,Private,0,299353,0,HS-grad,9,0,Never-married,Other-service,0,Unmarried,Black,Female,0,0,0,0,40,0,United-States,0,<=50K
61,0,Self-emp-not-inc,0,176965,0,Prof-school,15,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,0,0,0,0,50,0,United-States,0,>50K
30,0,Private,0,186932,0,Bachelors,13,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,70,1,United-States,0,<=50K
52,0,Private,0,48925,0,Some-college,10,0,Married-civ-spouse,Adm-clerical,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
51,0,Private,0,145409,0,Some-college,10,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,3103,0,0,0,48,0,United-States,0,>50K
33,0,missing,1,152875,0,Bachelors,13,0,Married-civ-spouse,missing,1,Wife,Asian-Pac-Islander,Female,0,0,0,0,40,0,China,0,<=50K
37,0,Private,0,189878,0,Prof-school,15,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,0,0,0,0,50,0,United-States,0,>50K
46,0,Private,0,192835,0,Some-college,10,0,Married-civ-spouse,Transport-moving,0,Husband,White,Male,0,0,0,0,48,0,United-States,0,<=50K
36,0,Private,0,163290,0,Some-college,10,0,Divorced,Sales,0,Unmarried,White,Female,0,0,0,0,40,0,United-States,0,<=50K
41,0,Private,0,202980,0,HS-grad,9,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,4,1,Peru,0,<=50K
39,0,Self-emp-not-inc,0,336793,0,Masters,14,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,55,1,United-States,0,>50K
26,0,Private,0,330695,0,Some-college,10,0,Married-civ-spouse,Machine-op-inspct,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
27,0,Private,0,329426,0,Bachelors,13,0,Never-married,Exec-managerial,0,Not-in-family,White,Male,0,0,0,0,45,0,United-States,0,<=50K
32,0,Private,0,217304,0,Bachelors,13,0,Never-married,Protective-serv,0,Not-in-family,Black,Male,0,0,0,0,30,1,United-States,0,<=50K
52,0,Private,0,129177,0,Bachelors,13,0,Widowed,Other-service,0,Not-in-family,White,Female,0,0,2824,0,20,1,United-States,0,>50K
40,0,Private,0,168071,0,Assoc-acdm,12,0,Divorced,Prof-specialty,0,Not-in-family,White,Male,0,0,0,0,50,0,United-States,0,<=50K
45,0,Private,0,127738,0,Some-college,10,0,Married-civ-spouse,Other-service,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
50,0,Private,0,234657,0,Some-college,10,0,Divorced,Adm-clerical,0,Unmarried,White,Female,0,0,0,0,40,0,United-States,0,<=50K
76,0,Local-gov,0,329355,0,HS-grad,9,0,Widowed,Other-service,0,Not-in-family,White,Female,0,0,0,0,13,1,United-States,0,<=50K
35,0,Self-emp-inc,0,64874,0,Assoc-acdm,12,0,Never-married,Sales,0,Own-child,White,Male,0,0,0,0,40,0,United-States,0,<=50K
67,0,Self-emp-not-inc,0,105907,0,1st-4th,2,1,Widowed,Other-service,0,Not-in-family,Black,Female,0,0,0,0,20,1,United-States,0,<=50K
48,0,Private,0,207058,0,HS-grad,9,0,Divorced,Adm-clerical,0,Unmarried,White,Female,0,0,0,0,37,0,United-States,0,<=50K
41,0,Private,0,180138,0,HS-grad,9,0,Never-married,Sales,0,Not-in-family,White,Male,0,0,0,0,50,0,United-States,0,<=50K
51,0,Federal-gov,0,254211,0,Masters,14,0,Widowed,Sales,0,Unmarried,White,Male,0,0,0,0,50,0,El-Salvador,0,>50K
32,0,Private,0,328199,0,Assoc-voc,11,0,Divorced,Exec-managerial,0,Unmarried,White,Female,0,0,0,0,40,0,United-States,0,<=50K
58,0,Private,0,126991,0,HS-grad,9,0,Divorced,Other-service,0,Unmarried,Black,Female,0,0,0,0,20,1,United-States,0,<=50K
48,0,Self-emp-inc,0,38819,0,HS-grad,9,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,36,0,United-States,0,<=50K
29,0,Private,0,134566,0,Masters,14,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,0,0,20,1,United-States,0,<=50K
30,0,Private,0,97933,0,Assoc-acdm,12,0,Married-civ-spouse,Transport-moving,0,Wife,White,Female,0,0,1485,0,37,0,United-States,0,>50K
53,0,Private,0,47396,0,HS-grad,9,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
53,0,Private,0,95469,0,Bachelors,13,0,Married-civ-spouse,Adm-clerical,0,Husband,White,Male,0,0,1902,0,40,0,United-States,0,>50K
60,0,State-gov,0,27037,0,HS-grad,9,0,Married-civ-spouse,Protective-serv,0,Husband,Amer-Indian-Eskimo,Male,0,0,0,0,40,0,United-States,0,>50K
52,0,Private,0,117674,0,Bachelors,13,0,Never-married,Prof-specialty,0,Not-in-family,White,Male,0,0,0,0,38,0,United-States,0,<=50K
32,0,Self-emp-not-inc,0,188246,0,HS-grad,9,0,Divorced,Sales,0,Own-child,White,Male,0,0,1590,0,62,1,United-States,0,<=50K
47,0,Self-emp-inc,0,214169,0,HS-grad,9,0,Married-civ-spouse,Farming-fishing,0,Husband,White,Male,15024,0,0,0,40,0,United-States,0,>50K
21,0,Private,0,192572,0,HS-grad,9,0,Never-married,Adm-clerical,0,Own-child,White,Female,0,0,0,0,45,0,United-States,0,<=50K
44,0,Private,0,427952,1,Bachelors,13,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
47,0,State-gov,0,187087,0,Bachelors,13,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
53,0,Private,0,247651,0,7th-8th,4,1,Divorced,Machine-op-inspct,0,Unmarried,Black,Female,0,0,0,0,56,1,United-States,0,<=50K
40,0,Private,0,95639,0,HS-grad,9,0,Never-married,Craft-repair,0,Not-in-family,Amer-Indian-Eskimo,Male,0,0,0,0,40,0,United-States,0,<=50K
27,0,Private,0,301302,0,Bachelors,13,0,Never-married,Craft-repair,0,Not-in-family,White,Male,0,0,0,0,50,0,United-States,0,<=50K
22,0,Private,0,199555,0,Some-college,10,0,Never-married,Farming-fishing,0,Own-child,White,Male,0,0,0,0,25,1,United-States,0,<=50K
32,0,Private,0,228357,0,Assoc-voc,11,0,Divorced,Other-service,0,Unmarried,White,Female,0,0,0,0,40,0,missing,1,<=50K
20,0,Private,0,309580,0,HS-grad,9,0,Never-married,Adm-clerical,0,Own-child,White,Male,0,0,0,0,40,0,United-States,0,<=50K
42,0,Private,0,350387,0,HS-grad,9,0,Separated,Machine-op-inspct,0,Not-in-family,White,Male,0,0,0,0,15,1,United-States,0,<=50K
39,0,Private,0,200153,0,Bachelors,13,0,Divorced,Adm-clerical,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
47,0,Private,0,155489,0,HS-grad,9,0,Married-civ-spouse,Transport-moving,0,Husband,White,Male,7688,0,0,0,55,1,United-States,0,>50K
35,0,Private,0,154410,0,HS-grad,9,0,Never-married,Handlers-cleaners,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
18,0,Private,0,215110,0,HS-grad,9,0,Never-married,Handlers-cleaners,0,Own-child,Black,Male,0,0,0,0,40,0,United-States,0,<=50K
19,0,missing,1,249147,0,HS-grad,9,0,Never-married,missing,1,Own-child,White,Male,0,0,0,0,30,1,United-States,0,<=50K
29,0,Self-emp-not-inc,0,29616,0,HS-grad,9,0,Never-married,Farming-fishing,0,Own-child,White,Male,0,0,0,0,65,1,United-States,0,<=50K
19,0,Private,0,127190,0,HS-grad,9,0,Never-married,Other-service,0,Own-child,White,Female,0,0,0,0,15,1,United-States,0,<=50K
20,0,Private,0,379198,0,HS-grad,9,0,Never-married,Other-service,0,Other-relative,Other,Male,0,0,0,0,40,0,Mexico,0,<=50K
44,0,Self-emp-not-inc,0,109684,0,Masters,14,0,Divorced,Exec-managerial,0,Unmarried,White,Female,0,0,0,0,40,0,United-States,0,<=50K
22,0,Private,0,203263,0,HS-grad,9,0,Never-married,Craft-repair,0,Own-child,White,Male,0,0,0,0,50,0,United-States,0,<=50K
29,0,Local-gov,0,167544,0,Assoc-acdm,12,0,Divorced,Other-service,0,Unmarried,White,Female,0,0,0,0,13,1,United-States,0,<=50K
44,0,Private,0,116632,0,Masters,14,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,50,0,United-States,0,>50K
30,0,Private,0,151773,0,Some-college,10,0,Married-civ-spouse,Machine-op-inspct,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
55,0,Federal-gov,0,146477,0,Some-college,10,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,45,0,United-States,0,<=50K
42,0,Private,0,113770,0,HS-grad,9,0,Married-civ-spouse,Adm-clerical,0,Wife,White,Female,0,0,0,0,40,0,United-States,0,<=50K
39,0,Private,0,207185,0,Some-college,10,0,Married-civ-spouse,Exec-managerial,0,Wife,White,Female,0,0,0,0,35,0,Puerto-Rico,0,>50K
65,0,missing,1,404601,0,HS-grad,9,0,Married-civ-spouse,missing,1,Husband,White,Male,2414,0,0,0,30,1,United-States,0,<=50K
54,0,Private,0,154949,0,11th,7,0,Married-civ-spouse,Other-service,0,Wife,Black,Female,0,0,0,0,40,0,United-States,0,>50K
34,0,Self-emp-not-inc,0,304622,0,Bachelors,13,0,Divorced,Prof-specialty,0,Unmarried,White,Female,0,0,0,0,50,0,United-States,0,<=50K
50,0,Private,0,107265,0,HS-grad,9,0,Married-civ-spouse,Transport-moving,0,Husband,White,Male,0,0,0,0,50,0,United-States,0,>50K
34,0,Local-gov,0,124827,0,Some-college,10,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
28,0,Private,0,67218,0,7th-8th,4,1,Married-civ-spouse,Sales,0,Other-relative,White,Male,0,0,0,0,40,0,United-States,0,<=50K
70,0,Local-gov,0,88638,0,Masters,14,0,Never-married,Prof-specialty,0,Unmarried,White,Female,7896,0,0,0,50,0,United-States,0,>50K
41,0,State-gov,0,283917,0,Assoc-voc,11,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,0,0,0,0,35,0,United-States,0,>50K
25,0,Private,0,148460,0,HS-grad,9,0,Never-married,Adm-clerical,0,Own-child,Black,Female,4416,0,0,0,40,0,Puerto-Rico,0,<=50K
21,0,Private,0,161415,0,Some-college,10,0,Never-married,Craft-repair,0,Not-in-family,White,Male,0,0,0,0,50,0,United-States,0,<=50K
35,0,State-gov,0,94529,0,HS-grad,9,0,Divorced,Protective-serv,0,Unmarried,White,Female,0,0,0,0,40,0,United-States,0,<=50K
44,0,Private,0,68748,0,Some-college,10,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,0,0,48,0,United-States,0,<=50K
33,0,Private,0,26973,0,Assoc-voc,11,0,Married-civ-spouse,Tech-support,0,Wife,White,Female,0,0,0,0,40,0,United-States,0,>50K
38,0,Private,0,809585,1,Bachelors,13,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
53,0,Private,0,208321,0,HS-grad,9,0,Married-civ-spouse,Other-service,0,Husband,Black,Male,0,0,1740,0,40,0,United-States,0,<=50K
38,0,Private,0,167140,0,Prof-school,15,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,99999,0,0,0,70,1,United-States,0,>50K
28,0,Private,0,156257,0,Some-college,10,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,60,1,United-States,0,>50K
25,0,Private,0,35854,0,Some-college,10,0,Married-spouse-absent,Sales,0,Unmarried,White,Female,0,0,0,0,40,0,United-States,0,<=50K
74,0,Private,0,84197,0,Masters,14,0,Divorced,Sales,0,Not-in-family,White,Female,0,0,0,0,10,1,United-States,0,<=50K
29,0,Private,0,60722,0,HS-grad,9,0,Never-married,Exec-managerial,0,Not-in-family,Asian-Pac-Islander,Female,0,0,0,0,40,0,United-States,0,<=50K
56,0,Private,0,112840,0,HS-grad,9,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,55,1,United-States,0,>50K
42,0,Private,0,182302,0,HS-grad,9,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
34,0,Local-gov,0,240252,0,Masters,14,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
25,0,Private,0,252752,0,HS-grad,9,0,Never-married,Other-service,0,Unmarried,White,Female,0,0,0,0,40,0,United-States,0,<=50K
38,0,State-gov,0,352628,0,Bachelors,13,0,Divorced,Prof-specialty,0,Not-in-family,White,Female,0,0,0,0,40,0,United-States,0,<=50K
73,0,Self-emp-not-inc,0,143833,0,12th,8,0,Married-civ-spouse,Farming-fishing,0,Husband,White,Male,0,0,0,0,18,1,United-States,0,<=50K
35,0,Private,0,159179,0,Some-college,10,0,Never-married,Sales,0,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
48,0,Self-emp-not-inc,0,209146,0,HS-grad,9,0,Married-civ-spouse,Transport-moving,0,Husband,White,Male,0,0,0,0,60,1,United-States,0,<=50K
37,0,Private,0,330826,0,Assoc-voc,11,0,Married-civ-spouse,Prof-specialty,0,Wife,White,Female,0,0,0,0,30,1,United-States,0,<=50K
47,0,Local-gov,0,174533,0,Assoc-voc,11,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,>50K
40,0,missing,1,65545,0,Masters,14,0,Divorced,missing,1,Own-child,White,Female,0,0,0,0,55,1,United-States,0,<=50K
18,0,Private,0,270502,0,11th,7,0,Never-married,Exec-managerial,0,Own-child,White,Female,0,0,0,0,20,1,United-States,0,<=50K
25,0,missing,1,34307,0,Some-college,10,0,Never-married,missing,1,Not-in-family,White,Male,0,0,0,0,40,0,United-States,0,<=50K
29,0,Private,0,232784,0,Assoc-acdm,12,0,Never-married,Exec-managerial,0,Own-child,White,Male,0,0,0,0,40,0,United-States,0,<=50K
48,0,Local-gov,0,123075,0,Masters,14,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,0,0,0,0,35,0,United-States,0,>50K
53,0,Private,0,217568,0,HS-grad,9,0,Widowed,Craft-repair,0,Unmarried,Black,Female,0,0,0,0,40,0,United-States,0,<=50K
28,0,Self-emp-not-inc,0,410351,0,HS-grad,9,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,40,0,Poland,0,<=50K
49,0,Private,0,371299,0,HS-grad,9,0,Never-married,Adm-clerical,0,Unmarried,White,Female,0,0,0,0,35,0,United-States,0,<=50K
40,0,Private,0,103395,0,Some-college,10,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,45,0,United-States,0,>50K
34,0,Private,0,189809,0,Some-college,10,0,Married-civ-spouse,Exec-managerial,0,Husband,Black,Male,0,0,0,0,52,0,Jamaica,0,<=50K
64,0,Self-emp-not-inc,0,150121,0,Doctorate,16,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,25,1,United-States,0,>50K
20,0,missing,1,43587,0,HS-grad,9,0,Married-spouse-absent,missing,1,Not-in-family,White,Female,0,0,0,0,35,0,United-States,0,<=50K
35,0,Self-emp-inc,0,196373,0,Bachelors,13,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,45,0,United-States,0,>50K
49,0,Self-emp-not-inc,0,199590,0,HS-grad,9,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,0,0,0,0,50,0,Mexico,0,<=50K
39,0,Private,0,111268,0,Bachelors,13,0,Never-married,Adm-clerical,0,Own-child,White,Female,0,0,0,0,40,0,United-States,0,<=50K
42,0,Private,0,149210,0,Bachelors,13,0,Married-civ-spouse,Prof-specialty,0,Husband,White,Male,7298,0,0,0,45,0,United-States,0,>50K
41,0,Private,0,174575,0,HS-grad,9,0,Married-civ-spouse,Transport-moving,0,Husband,White,Male,0,0,1887,0,45,0,United-States,0,>50K
43,0,Private,0,191765,0,HS-grad,9,0,Divorced,Tech-support,0,Unmarried,Black,Female,0,0,0,0,35,0,United-States,0,<=50K
59,0,Private,0,98350,0,HS-grad,9,0,Divorced,Other-service,0,Not-in-family,Asian-Pac-Islander,Male,0,0,0,0,40,0,China,0,<=50K
49,0,Self-emp-not-inc,0,148254,0,HS-grad,9,0,Divorced,Farming-fishing,0,Not-in-family,White,Female,0,0,0,0,28,1,United-States,0,<=50K
23,0,Private,0,213115,0,HS-grad,9,0,Never-married,Adm-clerical,0,Own-child,Black,Female,0,0,0,0,40,0,United-States,0,<=50K
18,0,Private,0,184016,0,HS-grad,9,0,Married-civ-spouse,Priv-house-serv,0,Not-in-family,White,Female,3103,0,0,0,40,0,United-States,0,<=50K
35,0,Private,0,126675,0,HS-grad,9,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,0,0,48,0,United-States,0,<=50K
31,0,State-gov,0,116677,0,HS-grad,9,0,Married-civ-spouse,Sales,0,Husband,White,Male,0,0,0,0,40,0,United-States,0,<=50K
50,0,Local-gov,0,196307,0,Some-college,10,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,7688,0,0,0,40,0,United-States,0,>50K
53,0,Private,0,102615,0,11th,7,0,Divorced,Transport-moving,0,Not-in-family,White,Male,0,0,0,0,40,0,Canada,0,<=50K
33,0,Private,0,96635,0,Some-college,10,0,Never-married,Sales,0,Not-in-family,Asian-Pac-Islander,Male,0,0,0,0,26,1,South,0,<=50K
28,0,Private,0,791084,1,Some-college,10,0,Never-married,Craft-repair,0,Own-child,White,Male,0,0,0,0,50,0,United-States,0,<=50K
17,0,missing,1,210547,0,10th,6,0,Never-married,missing,1,Own-child,White,Male,0,0,0,0,40,0,United-States,0,<=50K
19,0,Private,0,186096,0,HS-grad,9,0,Never-married,Other-service,0,Own-child,Black,Male,0,0,0,0,30,1,United-States,0,<=50K
57,0,Private,0,200453,0,HS-grad,9,0,Married-civ-spouse,Craft-repair,0,Husband,White,Male,15024,0,0,0,40,0,United-States,0,>50K
37,0,Self-emp-not-inc,0,241463,0,HS-grad,9,0,Married-civ-spouse,Exec-managerial,0,Husband,White,Male,0,0,1848,0,65,1,United-States,0,>50K
23,0,Private,0,242912,0,Some-college,10,0,Never-married,Other-service,0,Own-child,White,Female,4650,0,0,0,40,0,United-States,0,<=50K
27,0,Private,0,283913,0,5th-6th,3,1,Never-married,Priv-house-serv,0,Not-in-family,White,Female,0,0,0,0,65,1,England,0,<=50K
35,0,Self-emp-inc,0,186845,0,Bachelors,13,0,Married-civ-spouse,Sales,0,Own-child,White,Male,5178,0,0,0,50,0,United-States,0,>50K
42,0,State-gov,0,333530,0,Some-college,10,0,Married-civ-spouse,Exec-managerial,0,Wife,White,Female,0,0,0,0,40,0,United-States,0,>50K
18,0,Private,0,200876,0,11th,7,0,Never-married,Transport-moving,0,Own-child,White,Male,0,0,0,0,16,1,United-States,0,<=50K
